player1,player2,score1,score2,best_of,tournament_id,date,year
Judd Trump,Si Jiahui,4,2,7,4383,2021-02-17,2021
Matthew Selt,Oliver Lines,4,0,7,4383,2021-02-17,2021
Mark Selby,Jamie O'Neill,4,1,7,4383,2021-02-17,2021
Joe Perry,Dylan Emery,4,1,7,4383,2021-02-17,2021
Ronnie O'Sullivan,Jimmy White,4,0,7,4383,2021-02-17,2021
Martin O'Donnell,Ken Doherty,4,0,7,4383,2021-02-17,2021
Joe O'Connor,Andrew Higginson,4,1,7,4383,2021-02-17,2021
Shaun Murphy,Stuart Carrington,4,1,7,4383,2021-02-17,2021
Anthony McGill,David Lilley,4,0,7,4383,2021-02-17,2021
Stephen Maguire,Matthew Stevens,4,1,7,4383,2021-02-17,2021
Jack Lisowski,Akani Songsermsawad,4,2,7,4383,2021-02-17,2021
Mark King,Jamie Jones,4,3,7,4383,2021-02-17,2021
Pang Junxu,Ding Junhui,4,2,7,4383,2021-02-17,2021
Jak Jones,David Grace,4,2,7,4383,2021-02-17,2021
John Higgins,Ben Woollaston,4,3,7,4383,2021-02-18,2021
Barry Hawkins,Simon Lichtenberg,4,0,7,4383,2021-02-17,2021
Xiao Guodong,Gary Wilson,4,1,7,4383,2021-02-17,2021
Martin Gould,Jimmy Robertson,4,0,7,4383,2021-02-17,2021
David Gilbert,Jamie Wilson,4,0,7,4383,2021-02-17,2021
Tom Ford,Elliot Slessor,4,3,7,4383,2021-02-17,2021
Scott Donaldson,Gerard Greene,4,2,7,4383,2021-02-17,2021
Ryan Day,Mark Davis,4,3,7,4383,2021-02-17,2021
Ali Carter,Aaron Hill,4,1,7,4383,2021-02-17,2021
Jordan Brown,Sam Craigie,4,3,7,4383,2021-02-17,2021
Yan Bingtao,Brian Ochoiski,4,0,7,4383,2021-02-17,2021
Mark Allen,Nigel Bond,4,2,7,4383,2021-02-17,2021
Zhou Yuelong,David Gilbert,4,2,7,4383,2021-02-18,2021
Mark Williams,Joe Perry,4,2,7,4383,2021-02-18,2021
Hossein Vafaei,Judd Trump,4,2,7,4383,2021-02-18,2021
Mark Selby,Joe O'Connor,4,3,7,4383,2021-02-18,2021
Ronnie O'Sullivan,Martin Gould,4,0,7,4383,2021-02-18,2021
Shaun Murphy,Ryan Day,4,1,7,4383,2021-02-18,2021
Stephen Maguire,Matthew Selt,4,2,7,4383,2021-02-18,2021
Jack Lisowski,Ricky Walden,4,2,7,4383,2021-02-18,2021
Mark King,Jak Jones,4,2,7,4383,2021-02-18,2021
Pang Junxu,Martin O'Donnell,4,2,7,4383,2021-02-18,2021
Barry Hawkins,Anthony McGill,4,3,7,4383,2021-02-18,2021
Tom Ford,Kyren Wilson,4,3,7,4383,2021-02-18,2021
Ali Carter,John Higgins,4,3,7,4383,2021-02-18,2021
Jordan Brown,Alexander Ursenbacher,4,3,7,4383,2021-02-18,2021
Yan Bingtao,Xiao Guodong,4,1,7,4383,2021-02-18,2021
Mark Allen,Scott Donaldson,4,3,7,4383,2021-02-18,2021
Mark Williams,Hossein Vafaei,4,2,7,4383,2021-02-18,2021
Mark Selby,Yan Bingtao,4,2,7,4383,2021-02-18,2021
Ronnie O'Sullivan,Zhou Yuelong,4,1,7,4383,2021-02-18,2021
Shaun Murphy,Barry Hawkins,4,3,7,4383,2021-02-18,2021
Stephen Maguire,Pang Junxu,4,2,7,4383,2021-02-18,2021
Tom Ford,Jack Lisowski,4,3,7,4383,2021-02-18,2021
Ali Carter,Mark Allen,4,2,7,4383,2021-02-18,2021
Jordan Brown,Mark King,4,3,7,4383,2021-02-18,2021
Mark Williams,Tom Ford,5,4,9,4383,2021-02-19,2021
Stephen Maguire,Shaun Murphy,5,4,9,4383,2021-02-19,2021
Jordan Brown,Mark Selby,5,4,9,4383,2021-02-19,2021
Ronnie O'Sullivan,Mark Williams,6,1,11,4383,2021-02-20,2021
Jordan Brown,Stephen Maguire,6,1,11,4383,2021-02-20,2021
Jordan Brown,Ronnie O'Sullivan,9,8,17,4383,2021-02-21,2021
Kyren Wilson,Ryan Day,6,1,11,4385,2021-02-23,2021
Mark Selby,Mark Williams,6,4,11,4385,2021-02-24,2021
Neil Robertson,Lu Ning,6,1,11,4385,2021-02-23,2021
Ronnie O'Sullivan,Ding Junhui,6,5,11,4385,2021-02-23,2021
Jack Lisowski,Martin Gould,6,3,11,4385,2021-02-23,2021
John Higgins,Jordan Brown,6,0,11,4385,2021-02-24,2021
Barry Hawkins,Zhou Yuelong,6,5,11,4385,2021-02-23,2021
Stuart Bingham,Judd Trump,6,5,11,4385,2021-02-23,2021
Kyren Wilson,Neil Robertson,6,2,11,4385,2021-02-25,2021
Ronnie O'Sullivan,Jack Lisowski,6,1,11,4385,2021-02-25,2021
John Higgins,Mark Selby,6,0,11,4385,2021-02-26,2021
Barry Hawkins,Stuart Bingham,6,2,11,4385,2021-02-24,2021
Ronnie O'Sullivan,Barry Hawkins,6,4,11,4385,2021-02-26,2021
John Higgins,Kyren Wilson,6,1,11,4385,2021-02-27,2021
John Higgins,Ronnie O'Sullivan,10,3,19,4385,2021-02-28,2021
Chen Zifan,Daniel Womersley,4,1,7,4387,2021-03-02,2021
Fan Zhengyi,Oliver Brown,4,1,7,4387,2021-03-01,2021
Jianbo Zhao,Noppon Saengkham,4,0,7,4387,2021-03-02,2021
Zhou Yuelong,Xu Si,4,0,7,4387,2021-03-01,2021
Zhao Xintong,Ashley Carty,4,1,7,4387,2021-03-02,2021
Ben Woollaston,Billy Joe Castle,4,3,7,4387,2021-03-03,2021
Jamie Wilson,Hamim Hussain,4,0,7,4387,2021-03-03,2021
Kyren Wilson,Kuldesh Johal,4,2,7,4387,2021-03-02,2021
Mark Williams,Li Hang,4,1,7,4387,2021-03-03,2021
Jimmy White,Joe O'Connor,4,3,7,4387,2021-03-02,2021
Liang Wenbo,Brian Ochoiski,4,1,7,4387,2021-03-01,2021
Daniel Wells,Peter Devlin,4,3,7,4387,2021-03-02,2021
Ricky Walden,Mark Joyce,4,3,7,4387,2021-03-01,2021
Chris Wakelin,Nigel Bond,4,3,7,4387,2021-03-02,2021
Soheil Vahedi,Michael White,4,2,7,4387,2021-03-03,2021
Hossein Vafaei,Rory McLeod,4,1,7,4387,2021-03-01,2021
Alexander Ursenbacher,Yuan Sijun,4,1,7,4387,2021-03-01,2021
Thepchaiya Un-Nooh,Sean Maddocks,4,0,7,4387,2021-03-03,2021
Judd Trump,Robbie Williams,4,1,7,4387,2021-03-01,2021
Allan Taylor,Andy Hicks,4,1,7,4387,2021-03-01,2021
Akani Songsermsawad,Haydon Pinhey,4,1,7,4387,2021-03-03,2021
Elliot Slessor,Jackson Page,4,3,7,4387,2021-03-02,2021
Matthew Selt,Stephen Hendry,4,1,7,4387,2021-03-02,2021
Mark Selby,Sam Craigie,4,1,7,4387,2021-03-02,2021
Jimmy Robertson,James Cahill,4,2,7,4387,2021-03-01,2021
Joe Perry,Mark Davis,4,2,7,4387,2021-03-01,2021
Tian Pengfei,Dominic Dale,4,0,7,4387,2021-03-03,2021
Fraser Patrick,Liam Highfield,4,3,7,4387,2021-03-03,2021
Jamie O'Neill,Lee Walker,4,2,7,4387,2021-03-03,2021
Lu Ning,Simon Lichtenberg,4,3,7,4387,2021-03-03,2021
Shaun Murphy,Ashley Hugill,4,2,7,4387,2021-03-01,2021
Robert Milkins,Gary Wilson,4,3,7,4387,2021-03-01,2021
Alan McManus,Kacper Filipiak,4,0,7,4387,2021-03-03,2021
Anthony McGill,Louis Heathcote,4,0,7,4387,2021-03-03,2021
Mitchell Mann,Lukas Kleckers,4,0,7,4387,2021-03-01,2021
Jack Lisowski,Farakh Ajaib,4,1,7,4387,2021-03-02,2021
Oliver Lines,Riley Parsons,4,1,7,4387,2021-03-03,2021
David Lilley,Duane Jones,4,2,7,4387,2021-03-01,2021
Peifan Lei,Neil Robertson,4,2,7,4387,2021-03-03,2021
Rod Lawler,Jordan Brown,4,3,7,4387,2021-03-03,2021
Pang Junxu,Igor Figueiredo,4,3,7,4387,2021-03-03,2021
Jak Jones,Ryan Day,4,3,7,4387,2021-03-03,2021
Jamie Jones,Steven Hallworth,4,2,7,4387,2021-03-02,2021
Si Jiahui,Ding Junhui,4,2,7,4387,2021-03-01,2021
Aaron Hill,Brandon Sargeant,4,1,7,4387,2021-03-04,2021
Andrew Higginson,Lyu Haotian,4,3,7,4387,2021-03-02,2021
Barry Hawkins,Luo Honghao,4,2,7,4387,2021-03-02,2021
Anthony Hamilton,Barry Pinches,4,2,7,4387,2021-03-03,2021
Xiao Guodong,Martin O'Donnell,4,2,7,4387,2021-03-01,2021
Martin Gould,David Grace,4,2,7,4387,2021-03-02,2021
David Gilbert,Paul Davison,4,1,7,4387,2021-03-01,2021
Tom Ford,Zak Surety,4,2,7,4387,2021-03-01,2021
Leo Fernandez,Ian Burns,4,1,7,4387,2021-03-02,2021
Dylan Emery,Ben Hancorn,4,0,7,4387,2021-03-03,2021
Scott Donaldson,Peter Lines,4,2,7,4387,2021-03-03,2021
Ken Doherty,Matthew Stevens,4,3,7,4387,2021-03-02,2021
Jamie Clarke,Yan Bingtao,4,1,7,4387,2021-03-01,2021
Ali Carter,John Astley,4,2,7,4387,2021-03-03,2021
Stuart Carrington,Gao Yang,4,0,7,4387,2021-03-02,2021
Luca Brecel,Mark King,4,1,7,4387,2021-03-04,2021
Iulian Boiko,Fergal O'Brien,4,3,7,4387,2021-03-04,2021
Chang Bingyu,Eden Sharav,4,3,7,4387,2021-03-02,2021
Stuart Bingham,Gerard Greene,4,0,7,4387,2021-03-03,2021
Mark Allen,Jamie Barrett,4,0,7,4387,2021-03-04,2021
Chen Zifan,Leo Fernandez,4,3,7,4387,2021-03-04,2021
Jianbo Zhao,Alan McManus,4,1,7,4387,2021-03-05,2021
Zhao Xintong,Daniel Wells,4,2,7,4387,2021-03-04,2021
Kyren Wilson,Fan Zhengyi,4,0,7,4387,2021-03-04,2021
Jimmy White,Stuart Bingham,4,2,7,4387,2021-03-05,2021
Ricky Walden,Si Jiahui,4,3,7,4387,2021-03-04,2021
Chris Wakelin,Chang Bingyu,4,2,7,4387,2021-03-04,2021
Soheil Vahedi,Mark Williams,4,3,7,4387,2021-03-05,2021
Hossein Vafaei,Allan Taylor,4,1,7,4387,2021-03-04,2021
Alexander Ursenbacher,Zhou Yuelong,4,1,7,4387,2021-03-04,2021
Thepchaiya Un-Nooh,Rod Lawler,4,3,7,4387,2021-03-05,2021
Judd Trump,Akani Songsermsawad,4,1,7,4387,2021-03-04,2021
Matthew Selt,Barry Hawkins,4,3,7,4387,2021-03-04,2021
Mark Selby,Ken Doherty,4,2,7,4387,2021-03-04,2021
Joe Perry,Scott Donaldson,4,2,7,4387,2021-03-04,2021
Fraser Patrick,Oliver Lines,4,3,7,4387,2021-03-05,2021
Lu Ning,Jamie O'Neill,4,0,7,4387,2021-03-05,2021
Shaun Murphy,Luca Brecel,4,1,7,4387,2021-03-05,2021
Robert Milkins,Liang Wenbo,4,3,7,4387,2021-03-05,2021
Mitchell Mann,David Lilley,4,3,7,4387,2021-03-04,2021
Jack Lisowski,Jak Jones,4,1,7,4387,2021-03-04,2021
Peifan Lei,Dylan Emery,4,3,7,4387,2021-03-05,2021
Pang Junxu,Anthony McGill,4,2,7,4387,2021-03-05,2021
Anthony Hamilton,Tian Pengfei,4,0,7,4387,2021-03-04,2021
Xiao Guodong,Jamie Wilson,4,1,7,4387,2021-03-05,2021
Martin Gould,Elliot Slessor,4,2,7,4387,2021-03-05,2021
David Gilbert,Jimmy Robertson,4,3,7,4387,2021-03-05,2021
Tom Ford,Jamie Jones,4,2,7,4387,2021-03-04,2021
Jamie Clarke,Aaron Hill,4,2,7,4387,2021-03-05,2021
Ali Carter,Ben Woollaston,4,2,7,4387,2021-03-05,2021
Stuart Carrington,Andrew Higginson,4,2,7,4387,2021-03-04,2021
Mark Allen,Iulian Boiko,4,3,7,4387,2021-03-05,2021
Jimmy White,Chen Zifan,4,3,7,4387,2021-03-06,2021
Ricky Walden,Joe Perry,4,2,7,4387,2021-03-05,2021
Chris Wakelin,Mark Selby,4,2,7,4387,2021-03-05,2021
Soheil Vahedi,Tom Ford,4,0,7,4387,2021-03-06,2021
