player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Simon Bedford,Laxman Rawat,7,1209,1020,0.7404818133197837,0.6159753019181258,427,248,3260,1752,7,2,47,19,23,12,60,34,0,0,4,0,4,0,0.0,1.0,2677
Farakh Ajaib,Anthony Jeffers,7,995,1014,0.4740429597229285,0.4881272322437472,39,16,220,100,11,5,61,29,15,3,55,20,0,0,19,8,4,2,0.0,0.6666666666666666,2677
Farakh Ajaib,Fang Xiongman,7,995,1163,0.2830802923189606,0.39651675013527365,39,16,220,100,73,31,439,197,15,3,55,20,0,0,285,122,3,4,1.0,0.4285714285714286,2677
Andy Lee,Andy Hicks,7,1059,1245,0.2628171941474727,0.3858003572231048,113,50,676,316,614,331,4928,2554,67,19,83,28,5,1,281,142,4,2,0.0,0.6666666666666666,2677
Kuldesh Johal,James Cahill,7,1189,1200,0.4849647276654205,0.4931254332354657,207,116,1376,734,154,54,990,425,6,2,90,46,87,43,324,147,4,3,0.0,0.5714285714285714,2677
Michael Judge,Kishan Hirani,7,1231,1075,0.7029806026650167,0.5962826992967879,476,274,3829,2045,144,66,779,363,11,3,11,3,70,18,196,86,0,4,1.0,0.0,2677
Himanshu Dinesh Jain,Chen Zhe,7,1000,1177,0.2728494984923345,0.3911454307890496,0,0,0,0,198,93,1219,589,0,0,0,0,0,0,242,99,4,1,0.0,0.8,2677
Thor Chuan Leong,Greg Casey,7,1160,1046,0.651748409886971,0.5707716118944918,88,24,585,235,18,8,115,56,75,31,387,157,0,0,74,34,4,0,0.0,1.0,2677
Wang Yuchen,Ashley Carty,7,1060,1245,0.2639219135535227,0.3863929221952217,61,16,390,146,135,69,790,404,0,0,227,83,92,38,212,106,1,4,1.0,0.19999999999999996,2677
Simon Bedford,David Lilley,7,1209,1229,0.4726790179572131,0.4875026035157896,427,248,3260,1752,86,47,538,281,23,12,60,34,109,47,262,132,4,3,0.0,0.5714285714285714,2677
Kuldesh Johal,Andy Lee,7,1189,1059,0.6716853028295745,0.5805423048206597,207,116,1376,734,113,50,676,316,6,2,90,46,67,19,83,28,2,4,1.0,0.33333333333333337,2677
Kishan Hirani,Simon Bedford,7,1075,1209,0.3234078367146668,0.4170245457988005,144,66,779,363,427,248,3260,1752,70,18,196,86,23,12,60,34,4,2,0.0,0.6666666666666666,2677
Fang Xiongman,Thor Chuan Leong,7,1163,1160,0.5041014855971091,0.501874991210987,73,31,439,197,88,24,585,235,0,0,285,122,75,31,387,157,1,4,1.0,0.19999999999999996,2677
Himanshu Dinesh Jain,Ashley Carty,7,1000,1245,0.2023076788326027,0.3514891252610791,0,0,0,0,135,69,790,404,0,0,0,0,92,38,212,106,2,4,1.0,0.33333333333333337,2677
Luke Pinches,Chen Zhe,7,987,1208,0.22578679083118902,0.36528458462084157,7,3,38,16,203,97,1243,606,20,9,38,16,24,17,266,116,3,4,1.0,0.4285714285714286,2675
Daniel Kandi,Wang Zepeng,7,994,1105,0.35204218100893325,0.4310667906304535,2,0,11,3,37,19,208,104,6,2,6,2,22,14,22,14,1,4,1.0,0.19999999999999996,2675
Ronan Whyte,Fang Xiongman,7,999,1181,0.26725111949257796,0.38817263099826294,2,1,9,4,79,36,474,218,9,4,9,4,35,21,320,143,0,4,1.0,0.0,2675
Clayton Humphries,Zhao Xintong,7,1056,1464,0.08526308727043896,0.26502740053348117,17,9,100,55,155,83,1041,560,15,11,77,43,165,90,592,307,3,4,1.0,0.4285714285714286,2675
Sydney Wilson,Saqib Nasir,7,1112,1117,0.493164418520332,0.4968750406894683,179,64,1069,470,93,47,512,270,7,3,210,79,10,6,107,61,4,3,0.0,0.5714285714285714,2675
Patrick Whelan,Gary Challis,7,972,976,0.4945314322857424,0.497500020833125,17,5,86,36,10,3,53,22,19,11,67,29,7,3,42,16,4,0,0.0,1.0,2675
Daniel Walker,Charlie Walters,7,985,1085,0.36607269253409325,0.43782349911420193,1,0,4,0,101,42,556,257,4,0,4,0,24,10,143,73,1,4,1.0,0.19999999999999996,2675
Haydon Pinhey,Ka Wai Cheung,7,997,980,0.523228201976906,0.5106234010049636,9,4,55,26,6,1,39,13,7,3,55,26,15,7,39,13,3,4,1.0,0.4285714285714286,2675
Lucky Vatnani,Steve Martin,7,976,984,0.489063958143771,0.4950001666600003,74,26,419,175,2,0,11,3,7,3,58,26,4,0,4,0,4,1,0.0,0.8,2675
Joshua Thomond,William Thomson,7,1000,974,0.5354968818114487,0.5162442810620724,21,9,115,54,4,1,18,6,6,2,103,50,9,5,9,5,4,0,0.0,1.0,2675
Thomas Wei,Richard Somauroo,7,1000,828,0.7214908506132041,0.6058736684317606,0,0,0,0,105,31,668,266,0,0,0,0,5,1,16,5,0,4,1.0,0.0,2675
John Whitty,Luke Simmonds,7,1096,1172,0.39732956508066253,0.45264238185691064,214,117,1508,775,128,68,860,440,5,1,5,1,80,36,143,65,2,4,1.0,0.33333333333333337,2675
Zak Surety,Wu Shengguang,7,1147,995,0.6982609937083891,0.5938731029341426,127,57,747,353,5,2,24,10,8,4,193,93,15,9,15,9,1,4,1.0,0.19999999999999996,2675
Matthew Roberts,Daniel Devlin,7,959,996,0.4495579375648125,0.4768914745109111,7,2,35,11,7,3,33,15,15,6,35,11,5,1,33,15,4,1,0.0,0.8,2675
Michael Williams,John Pritchett,7,1139,983,0.7029806026650167,0.5962826992967879,60,33,302,167,10,3,52,22,11,7,122,72,9,4,9,4,2,4,1.0,0.33333333333333337,2675
George Pragnall,Mark Vincent,7,1116,911,0.75768573294214,0.6253923497205511,48,24,278,136,46,14,236,92,18,7,135,71,17,9,47,22,4,1,0.0,0.8,2675
Tugba Irten,Dechawat Poomjaeng,7,985,1225,0.20706719511598104,0.3543436937742046,16,8,93,42,245,126,1765,889,4,0,45,17,51,22,310,145,1,4,1.0,0.19999999999999996,2675
Manasawin Phetmalaikul,Jason Turnbull,7,958,926,0.5436568604546561,0.5199893401555818,8,2,43,15,5,0,22,2,6,2,37,13,5,1,22,2,4,1,0.0,0.8,2675
Jackson Page,Anthony Jeffers,7,1153,1023,0.6716853028295744,0.5805423048206596,32,17,196,97,14,7,78,39,42,27,196,97,17,10,36,18,4,0,0.0,1.0,2675
Dan Woolloff,Brian Ochoiski,7,984,996,0.48359867043571236,0.4925005624493797,1,0,4,0,6,3,37,18,4,0,4,0,26,14,37,18,0,4,1.0,0.0,2675
Peter Delaney,Jamie O'Neill,7,792,1199,0.08576813905779324,0.26551465620278014,37,7,228,71,286,149,1807,939,5,1,34,9,29,18,96,56,2,4,1.0,0.33333333333333337,2675
Constantin Mateescu,Phil O'Kane,7,987,1049,0.41590794122337127,0.46132739479349205,1,0,4,0,90,41,465,219,4,0,4,0,12,6,114,61,0,4,1.0,0.0,2675
Lu Ning,Andy Marriott,7,1231,920,0.8538864678998308,0.6851410567502929,92,35,631,282,23,5,132,49,139,67,204,97,7,3,19,7,4,3,0.0,0.5714285714285714,2675
Chae Ross,Jake Nicholson,7,1035,1011,0.5327731710226207,0.5149955016194101,8,5,44,25,90,30,475,195,15,8,44,25,19,8,103,48,0,4,1.0,0.0,2675
Dave Nelson,Haider Ali,7,983,988,0.493164418520332,0.4968750406894683,1,0,4,0,1,0,5,1,4,0,4,0,5,1,5,1,4,2,0.0,0.6666666666666666,2675
Geng Mingqi,James Silverwood,7,1021,993,0.5382188233953898,0.5174928576663897,14,5,84,39,78,25,418,171,7,3,36,20,7,3,64,35,4,2,0.0,0.6666666666666666,2675
Leong Man Hoi,Corey Deuel,7,963,955,0.510936041856229,0.5049998333399998,3,0,14,2,12,2,70,25,4,0,4,0,4,0,41,16,4,0,0.0,1.0,2675
William Lemons,Callum Lloyd,7,1043,959,0.6131794491635044,0.5523079095743252,41,17,244,111,26,7,135,54,7,3,68,33,11,6,26,12,2,4,1.0,0.33333333333333337,2675
David Lilley,Andrew Smith,7,1243,1023,0.7732004785001367,0.6341355910108007,90,50,562,296,3,2,14,9,133,62,286,147,14,9,14,9,4,3,0.0,0.5714285714285714,2675
Jed Mann,Daegyu Lee,7,993,1014,0.4713154170628733,0.48687801381775675,1,0,5,1,3,2,15,9,5,1,5,1,15,9,15,9,1,4,1.0,0.19999999999999996,2675
Ning Kang,Imran Puri,7,1003,678,0.8642241097139457,0.6926419831347361,2,1,11,6,62,9,306,71,11,6,11,6,6,2,44,17,4,1,0.0,0.8,2675
Michael Judge,Adam Brown,7,1235,974,0.8124499949726253,0.6575736106164225,481,278,3854,2061,3,0,16,4,36,19,36,19,5,1,16,4,4,1,0.0,0.8,2675
Mateusz Baranowski,Kuldesh Johal,7,1055,1200,0.3100835328422398,0.4103545214372688,39,19,214,104,213,121,1412,756,17,9,117,52,42,24,126,68,1,4,1.0,0.19999999999999996,2675
Callum Costello,Liu Jiaming,7,998,970,0.53821882339539,0.5174928576663897,5,2,24,10,12,2,71,26,10,5,24,10,6,2,6,2,2,4,1.0,0.33333333333333337,2675
Sergey Isaenko,Tam Mustafa,7,988,1011,0.4685893056508032,0.4856289593029398,8,3,40,16,53,25,298,141,17,8,17,8,4,0,4,0,4,1,0.0,0.8,2675
Bash Maqsood,Aaron Holland,7,940,986,0.4373854305872087,0.47128164304856035,23,6,127,47,1,0,5,1,10,5,20,7,5,1,5,1,3,4,1.0,0.4285714285714286,2675
Paul Burrell,Kishan Hirani,7,892,1130,0.2089905743017545,0.35548844629370546,20,4,125,43,148,70,799,379,6,2,36,10,90,34,216,102,1,4,1.0,0.19999999999999996,2675
Darryl Hill,Ng On Yee,7,1033,998,0.5477297445502348,0.5218610539716015,67,19,429,164,20,10,124,56,0,0,172,54,26,14,112,52,4,2,0.0,0.6666666666666666,2675
Darren Burns,Louis Heathcote,7,962,1040,0.39469451601081507,0.45140389141686565,20,7,108,43,35,13,192,86,4,0,36,13,5,1,114,54,0,4,1.0,0.0,2675
Wayne Townsend,Ben Hancorn,7,986,1022,0.45091379157772804,0.47751517520819986,36,16,233,111,24,10,156,75,6,2,28,6,16,10,16,10,1,4,1.0,0.19999999999999996,2675
Steven Hallworth,David Grace,7,1230,1262,0.4563431395453439,0.48001065984441815,101,42,592,273,316,144,2090,1007,35,21,261,136,19,11,444,216,3,4,1.0,0.4285714285714286,2675
Jake Keen,Daniel Gorton,7,982,959,0.5314106943491967,0.5143710406970602,5,2,26,11,3,0,13,1,4,0,4,0,5,1,13,1,1,4,1.0,0.19999999999999996,2675
Aaron Cook,Luke Garland,7,903,1037,0.32340783671466655,0.41702454579880044,8,0,35,3,25,14,143,73,5,1,23,3,4,0,4,0,0,4,1.0,0.0,2675
Brandon Sargeant,Felix Frede,7,1096,961,0.6778138346852377,0.5835831155172753,75,32,431,206,30,11,158,67,28,14,222,108,21,10,76,30,1,4,1.0,0.19999999999999996,2675
John Foster,Owais Ali,7,999,967,0.5436568604546561,0.5199893401555818,11,4,63,28,3,0,13,1,4,0,63,28,4,0,4,0,4,0,0.0,1.0,2675
Leo Fernandez,Andy Milliard,7,1166,997,0.7180660778287002,0.6040813228693781,416,248,3157,1689,4,2,26,12,12,5,91,28,19,9,26,12,4,1,0.0,0.8,2675
Billy Ginn,Adam Edge,7,973,1026,0.42796070219744664,0.46692337763389535,4,1,19,6,47,19,268,124,10,2,19,6,12,6,100,49,0,4,1.0,0.0,2675
Adam Duffy,Barry Pinches,7,1200,1248,0.4346885316890212,0.4700359482354282,339,168,2153,1088,736,381,5710,2968,73,32,452,209,33,19,192,111,4,0,0.0,1.0,2675
Andrew Pagett,Umut Dikme,7,1166,1048,0.6567774862994666,0.5732197726798349,253,114,1667,802,7,4,34,21,29,19,62,31,16,8,34,21,3,4,1.0,0.4285714285714286,2675
Peter Devlin,Shehzad Iqbal,7,987,981,0.5082025098106111,0.5037499296890819,29,11,147,64,7,2,36,14,22,14,70,35,0,0,21,11,4,2,0.0,0.6666666666666666,2675
Sam Thistlewhite,Simon Dent,7,1093,1001,0.6236008848905437,0.5572478545985557,85,40,448,220,33,13,175,81,6,2,92,51,4,0,79,35,2,4,1.0,0.33333333333333337,2675
Belan Sharif,Marc Davis,7,989,1085,0.3712235715309694,0.4402863507328071,1,0,4,0,121,54,639,297,4,0,4,0,5,1,102,46,0,4,1.0,0.0,2675
Niel Vincent,Jeff Cundy,7,987,1115,0.3307800690413796,0.4206757478512505,2,0,12,4,524,277,3656,1892,7,3,12,4,5,1,83,36,0,4,1.0,0.0,2675
Andres Petrov,Dylan Craig,7,1041,1148,0.3571206786692298,0.4335209440323722,15,8,87,43,58,34,318,173,9,5,46,20,12,5,60,28,3,4,1.0,0.4285714285714286,2675
Thor Chuan Leong,Ben Fortey,7,1219,1003,0.7691223962231968,0.6318124177361016,93,29,609,255,20,7,106,47,99,51,411,177,6,2,32,20,4,2,0.0,0.6666666666666666,2675
Ryan Causton,Jenson Kendrick,7,1048,984,0.5867595016023184,0.5399148845555657,125,64,664,323,6,1,35,14,4,0,109,52,12,4,35,14,4,0,0.0,1.0,2675
Keith Keldie,Shane Castle,7,950,1074,0.33573422151202137,0.4231147388679537,12,3,70,25,64,27,382,179,12,5,39,13,23,13,40,22,1,4,1.0,0.19999999999999996,2675
James Height,James Cahill,7,972,1232,0.18845115723753425,0.34298953732650117,4,1,23,8,159,58,1016,444,6,2,23,8,113,62,350,166,0,4,1.0,0.0,2675
Dean Goddard,Ross Bulman,7,972,994,0.46995217398415456,0.486253465097645,7,2,36,13,1,0,5,1,6,2,6,2,5,1,5,1,0,4,1.0,0.0,2675
Oliver Brown,Jamie Brown,7,1196,975,0.7742132091688112,0.6347154153791585,182,84,994,477,14,4,79,33,30,16,185,99,5,1,51,25,1,4,1.0,0.19999999999999996,2675
Jordan Brown,Reanne Evans,7,1149,1079,0.5947357972115818,0.5436386872370789,106,52,680,333,138,52,772,330,100,43,186,79,7,3,112,57,4,1,0.0,0.8,2675
Danny Brindle,Michael Wild,7,877,1147,0.179567354812057,0.3373781628299174,16,1,83,21,308,160,1888,994,4,0,14,2,25,16,230,93,4,2,0.0,0.6666666666666666,2675
Matthew Couch,Jack Bradford,7,1106,942,0.7123105654940887,0.6010878788483698,519,293,3954,2075,44,13,230,89,9,4,9,4,23,14,54,26,1,4,1.0,0.19999999999999996,2675
Alex Borg,Stefan Mazrocis,7,1108,1056,0.5706954446194282,0.5324543063873187,370,156,2638,1199,352,195,2820,1477,5,1,291,116,11,5,11,5,4,0,0.0,1.0,2675
Simon Blackwell,Benny Loh Siang Leng,7,1017,1000,0.5232282019769063,0.5106234010049637,8,3,43,21,0,0,0,0,7,3,43,21,0,0,0,0,4,0,0.0,1.0,2675
Simon Bedford,Joel Walker,7,1239,1185,0.573382262278332,0.5336988354329009,432,252,3285,1770,166,75,1058,500,48,30,85,52,21,14,111,50,4,0,0.0,1.0,2675
Farakh Ajaib,David Craggs,7,1031,1117,0.3842066871290606,0.4464560968488817,44,20,251,119,156,75,944,473,46,22,86,39,5,1,8,2,4,2,0.0,0.6666666666666666,2675
Labeeb Ahmed,Vladu Mihai,7,976,971,0.5068355814796678,0.5031249593105316,5,1,23,7,3,0,17,5,6,2,23,7,5,1,12,4,4,2,0.0,0.6666666666666666,2675
Chen Zhe,Ben Jones,7,1208,1107,0.6352110684578025,0.5627917401386452,203,97,1243,606,92,47,472,238,24,17,266,116,16,8,133,71,4,3,0.0,0.5714285714285714,2675
Wang Zepeng,Heikki Niva,7,1105,1035,0.5947357972115818,0.5436386872370789,37,19,208,104,10,5,54,30,22,14,22,14,23,12,54,30,4,2,0.0,0.6666666666666666,2675
Himanshu Dinesh Jain,Long Zehuang,7,1054,975,0.6066210971235376,0.5492151291013335,6,5,35,22,9,3,48,17,35,22,35,22,11,6,11,6,1,4,1.0,0.19999999999999996,2675
Zhao Xintong,Jamie Brown,7,1464,975,0.94836375695194,0.7725032037257077,155,83,1041,560,14,4,79,33,165,90,592,307,5,1,51,25,4,2,0.0,0.6666666666666666,2675
Jamie McArdle,Sydney Wilson,7,1014,1112,0.3686449928237927,0.4390545496752838,8,3,43,22,179,64,1069,470,10,6,27,14,7,3,210,79,1,4,1.0,0.19999999999999996,2675
Felix Frede,Kurtis Weaver,7,961,978,0.47677179802309366,0.48937659899503627,30,11,158,67,10,3,54,24,21,10,76,30,5,1,5,1,1,4,1.0,0.19999999999999996,2675
Aaron Holland,Daniel Ward,7,986,1213,0.21976777945335857,0.36181388669099446,1,0,5,1,114,66,654,372,5,1,5,1,13,7,88,50,0,4,1.0,0.0,2675
Ka Wai Cheung,Luke Garland,7,980,1037,0.4225943374899878,0.4644351620161461,6,1,39,13,25,14,143,73,15,7,39,13,4,0,4,0,4,0,0.0,1.0,2675
Lucky Vatnani,James Burrett,7,976,833,0.6875128007198821,0.5884351201276382,74,26,419,175,34,7,172,51,7,3,58,26,4,0,28,7,4,1,0.0,0.8,2675
Ma Tingpeng,Danny Brindle,7,1025,877,0.6935058085008956,0.5914589784327801,25,11,140,66,16,1,83,21,16,9,54,30,4,0,14,2,4,1,0.0,0.8,2675
Patrick Whelan,Joshua Thomond,7,972,1000,0.46178117660461016,0.48250714233361025,17,5,86,36,21,9,115,54,19,11,67,29,6,2,103,50,3,4,1.0,0.4285714285714286,2675
Darryl Hill,Alex Taubman,7,1033,1092,0.41991680863949377,0.46319171001101966,67,19,429,164,162,72,883,404,0,0,172,54,14,6,139,66,1,4,1.0,0.19999999999999996,2675
Ben Hancorn,Craig Steadman,7,1022,1315,0.16021355722206743,0.3246463595555852,24,10,156,75,443,237,2919,1523,16,10,16,10,130,69,517,247,1,4,1.0,0.19999999999999996,2675
Adam Edge,Luke Simmonds,7,1026,1172,0.30888492066734696,0.40974974806981657,47,19,268,124,128,68,860,440,12,6,100,49,80,36,143,65,1,4,1.0,0.19999999999999996,2675
Wu Shengguang,Steven Evans,7,995,1018,0.4685893056508032,0.4856289593029398,5,2,24,10,64,35,445,230,15,9,15,9,4,0,4,0,4,0,0.0,1.0,2675
Alex Millington,Lee Shanker,7,997,895,0.636493218271929,0.5634067862621936,1,0,7,3,34,8,174,57,7,3,7,3,8,4,31,11,3,4,1.0,0.4285714285714286,2675
John Pritchett,Joshua Saywell,7,983,1000,0.476771798023094,0.4893765989950364,10,3,52,22,0,0,0,0,9,4,9,4,0,0,0,0,4,1,0.0,0.8,2675
Ahmed Elsayed,Dechawat Poomjaeng,7,988,1225,0.2099564467118895,0.356061444034367,1,0,4,0,245,126,1765,889,4,0,4,0,51,22,310,145,0,4,1.0,0.0,2675
Andreas Ploner,Daniel Gorton,7,1059,959,0.6339273074659068,0.5621765008857981,59,26,317,149,3,0,13,1,20,10,107,53,5,1,13,1,4,1,0.0,0.8,2675
Fraser Patrick,Ross Bulman,7,1179,994,0.7360780864464773,0.6136070778047783,199,81,1305,596,1,0,5,1,13,5,243,106,5,1,5,1,4,3,0.0,0.5714285714285714,2675
Matthew Roberts,Antony Parsons,7,959,1098,0.31731999830555657,0.41398879556112933,7,2,35,11,91,42,551,266,15,6,35,11,6,2,95,50,0,4,1.0,0.0,2675
Jackson Page,Joshua Cooper,7,1153,1007,0.691115079332653,0.5902502519301834,32,17,196,97,29,13,150,69,42,27,196,97,9,5,98,51,4,3,0.0,0.5714285714285714,2675
Brian Ochoiski,Omar Alajlani,7,996,988,0.510936041856229,0.5049998333399998,6,3,37,18,1,0,5,1,26,14,37,18,5,1,5,1,4,1,0.0,0.8,2675
Jamie O'Neill,Matthew Day,7,1199,1088,0.6479578189910667,0.5689332093695465,286,149,1807,939,147,70,791,387,29,18,96,56,10,5,107,57,4,3,0.0,0.5714285714285714,2675
James Welch,Lu Ning,7,987,1231,0.2032539791302932,0.3520591979193497,1,0,5,1,92,35,631,282,5,1,5,1,139,67,204,97,0,4,1.0,0.0,2675
Jake Nicholson,Dessie Sheehan,7,1011,679,0.8691888759761051,0.6963549298238342,90,30,475,195,177,34,1321,480,19,8,103,48,4,0,28,2,4,0,0.0,1.0,2675
Geng Mingqi,Matthew Glasby,7,1021,964,0.5774056625100122,0.5355648379838539,14,5,84,39,44,17,239,104,7,3,36,20,26,13,100,48,4,0,0.0,1.0,2675
Mitchell Mann,Charlie Walters,7,1260,1085,0.7248939369984414,0.6076631698328917,237,110,1503,725,101,42,556,257,16,10,448,208,24,10,143,73,4,1,0.0,0.8,2675
Ryan Thomerson,Sean Maddocks,7,990,990,0.5,0.5,14,3,85,32,3,1,16,7,5,1,41,12,16,7,16,7,3,4,1.0,0.4285714285714286,2675
Lewis Ullah,David Lilley,7,1002,1243,0.20610969416397762,0.35377194166909975,1,0,7,3,90,50,562,296,7,3,7,3,133,62,286,147,0,4,1.0,0.0,2675
Dave Nelson,Andy Lee,7,983,1121,0.3185334396534134,0.41459543087053496,1,0,4,0,119,56,708,340,4,0,4,0,99,43,115,52,0,4,1.0,0.0,2675
Alex Borg,Christopher Keogan,7,1108,1135,0.46314191782022096,0.4831314043086151,370,156,2638,1199,141,54,800,361,5,1,291,116,7,3,279,113,0,4,1.0,0.0,2675
Michael Judge,Hu Hao,7,1235,1164,0.5960612197256479,0.5442588584178731,481,278,3854,2061,42,21,236,123,36,19,36,19,13,7,106,55,4,1,0.0,0.8,2675
Tyler Rees,Kuldesh Johal,7,1005,1200,0.2529889879024988,0.3804826803529153,18,8,101,43,213,121,1412,756,16,10,97,43,42,24,126,68,1,4,1.0,0.19999999999999996,2675
Liu Jiaming,Jamie Trump,7,970,985,0.4795017961453702,0.4906260984783392,12,2,71,26,1,0,4,0,6,2,6,2,4,0,4,0,4,0,0.0,1.0,2675
Shafaqut Hussain,Sergey Isaenko,7,965,988,0.46858930565080326,0.4856289593029398,3,0,15,3,8,3,40,16,7,3,15,3,17,8,17,8,2,4,1.0,0.33333333333333337,2675
Manasawin Phetmalaikul,Kishan Hirani,7,958,1130,0.27850914938679605,0.3941263315682394,8,2,43,15,148,70,799,379,6,2,37,13,90,34,216,102,1,4,1.0,0.19999999999999996,2675
Andy Hicks,George Pragnall,7,1243,1116,0.6679843009449487,0.578714862460134,618,334,4952,2568,48,24,278,136,29,15,305,156,18,7,135,71,4,1,0.0,0.8,2675
Simon Blackwell,Kristjan Helgason,7,1017,1302,0.16677471660376275,0.32904666709422237,8,3,43,21,154,92,1287,714,7,3,43,21,19,13,40,23,3,4,1.0,0.4285714285714286,2675
Louis Heathcote,Wang Yuchen,7,1040,1095,0.4252756780665456,0.4656790563306954,35,13,192,86,65,19,411,159,5,1,114,54,21,13,248,96,4,2,0.0,0.6666666666666666,2675
David Grace,Heather Clare,7,1262,924,0.8733372031383986,0.6995172276624274,316,144,2090,1007,5,0,20,0,19,11,444,216,4,0,12,0,4,0,0.0,1.0,2675
John Foster,John Parkin,7,999,1017,0.4754072254019545,0.4887518980531451,11,4,63,28,21,9,108,50,4,0,63,28,7,3,17,8,4,0,0.0,1.0,2675
Ning Kang,Kacper Filipiak,7,1003,1128,0.33449278737206556,0.4225046348141882,2,1,11,6,83,35,451,195,11,6,11,6,7,3,99,58,0,4,1.0,0.0,2675
Mike Finn,Leo Fernandez,7,982,1166,0.2650291458891243,0.3869858238606645,12,5,61,25,416,248,3157,1689,0,0,36,18,12,5,91,28,1,4,1.0,0.19999999999999996,2675
Brandon Hall,Dylan Emery,7,999,1013,0.48086718764462166,0.49125089311975967,6,3,29,12,5,3,26,14,21,12,29,12,26,14,26,14,2,4,1.0,0.33333333333333337,2675
Adam Duffy,Ahmed Aseeri,7,1200,997,0.7555717519931018,0.6242202334972642,339,168,2153,1088,2,1,10,5,73,32,452,209,10,5,10,5,4,0,0.0,1.0,2675
Umut Dikme,Laxman Rawat,7,1048,1027,0.5286845829371267,0.5131219861822433,7,4,34,21,10,4,61,27,16,8,34,21,14,8,18,8,4,0,0.0,1.0,2675
Dylan Craig,Peter Devlin,7,1148,987,0.7088291167182061,0.5992881635083561,58,34,318,173,29,11,147,64,12,5,60,28,22,14,70,35,2,4,1.0,0.33333333333333337,2675
Greg Casey,Simon Dent,7,1058,1001,0.5774056625100121,0.5355648379838539,23,12,144,72,33,13,175,81,29,16,103,50,4,0,79,35,2,4,1.0,0.33333333333333337,2675
Mark Ganderton,Marc Davis,7,779,1085,0.14993851073987086,0.3175616978069352,75,18,519,185,121,54,639,297,4,0,4,0,5,1,102,46,0,4,1.0,0.0,2675
Jeff Cundy,Iulian Boiko,7,1115,993,0.661777191191235,0.5756643510425494,524,277,3656,1892,3,1,15,5,5,1,83,36,15,5,15,5,4,2,0.0,0.6666666666666666,2675
Jamie Cope,Phil O'Kane,7,1232,1049,0.7338611162888773,0.6124209393479161,560,299,3778,1926,90,41,465,219,21,15,279,135,12,6,114,61,4,1,0.0,0.8,2675
Labeeb Ahmed,Michael Collumb,7,976,1086,0.3533092199647455,0.4316800165217519,5,1,23,7,65,28,354,174,6,2,23,7,10,4,127,66,1,4,1.0,0.19999999999999996,2675
Thor Chuan Leong,Jaspal Bamotra,7,1219,948,0.8213053995393751,0.6631804950993565,93,29,609,255,6,1,28,6,99,51,411,177,4,0,23,5,4,0,0.0,1.0,2675
Callum Lloyd,Shane Castle,7,959,1074,0.3469916118703662,0.4286160183230676,26,7,135,54,64,27,382,179,11,6,26,12,23,13,40,22,1,4,1.0,0.19999999999999996,2675
Ashley Carty,Nutcharat Wongharuthai,7,1273,988,0.8332252833962372,0.6709533329057776,140,74,816,424,5,1,27,8,118,58,238,126,27,8,27,8,4,2,0.0,0.6666666666666666,2675
Hans Blanckaert,James Cahill,7,824,1232,0.08526308727043896,0.26502740053348117,107,24,567,195,159,58,1016,444,5,1,27,7,113,62,350,166,2,4,1.0,0.33333333333333337,2675
Daniel Womersley,Jordan Brown,7,1012,1149,0.3197489554385172,0.415202325282263,26,9,147,61,106,52,680,333,17,6,147,61,100,43,186,79,3,4,1.0,0.4285714285714286,2675
Jack Bradford,Leong Man Hoi,7,942,963,0.4713154170628733,0.4868780138177567,44,13,230,89,3,0,14,2,23,14,54,26,4,0,4,0,4,3,0.0,0.5714285714285714,2675
Simon Bedford,Alex Davies,7,1239,1193,0.5626145694127913,0.5287183569514396,432,252,3285,1770,229,115,1412,703,48,30,85,52,0,0,73,41,4,0,0.0,1.0,2675
Jamie Barrett,Daegyu Lee,7,1020,1014,0.5082025098106111,0.5037499296890819,82,32,462,193,3,2,15,9,23,14,257,90,15,9,15,9,4,3,0.0,0.5714285714285714,2675
Farakh Ajaib,Ryan Causton,7,1031,1048,0.476771798023094,0.4893765989950364,44,20,251,119,125,64,664,323,46,22,86,39,4,0,109,52,4,1,0.0,0.8,2675
Chen Zhe,Michael Collumb,7,1208,1086,0.661777191191235,0.5756643510425494,203,97,1243,606,65,28,354,174,24,17,266,116,10,4,127,66,4,3,0.0,0.5714285714285714,2675
Zhao Xintong,Jamie Barrett,7,1464,1020,0.9313914957717048,0.7521291114395702,155,83,1041,560,82,32,462,193,165,90,592,307,23,14,257,90,4,1,0.0,0.8,2675
Daniel Ward,Lucky Vatnani,7,1213,976,0.7900435532881105,0.643938555965633,114,66,654,372,74,26,419,175,13,7,88,50,7,3,58,26,0,4,1.0,0.0,2675
Kristjan Helgason,Alex Taubman,7,1302,1092,0.7629243149475249,0.6283161882953663,154,92,1287,714,162,72,883,404,19,13,40,23,14,6,139,66,0,4,1.0,0.0,2675
Craig Steadman,Liu Jiaming,7,1315,970,0.8780529423159423,0.7031827112198086,443,237,2919,1523,12,2,71,26,130,69,517,247,6,2,6,2,4,2,0.0,0.6666666666666666,2675
