player1,player2,best_of,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,match_result,win_percentage
James Lee (II),Nigel Clarke,7,0.5920814957526257,0.542397940774351,1,0,4,0,9,1,44,10,4,0,4,0,10,4,30,8,0.0,0.5714285714285714
Daegyu Lee,Jeff Cundy,7,0.4293045553805716,0.4675456936126812,26,15,142,77,549,289,3784,1958,4,0,61,31,6,2,45,22,0.0,0.8
Keith Keldie,James Burrett,7,0.7316341543771714,0.6112334666758695,41,13,218,83,57,11,284,84,12,6,50,24,5,1,32,11,0.0,1.0
Anton Kazakov,Lee Stephens,7,0.5382188233953898,0.5174928576663897,60,11,353,118,29,8,161,63,39,16,277,95,10,4,32,14,0.0,1.0
Filips Kalniņš,Daan Leyssen Janssen,7,0.3999696104413816,0.4538814589542204,8,2,51,15,26,13,142,69,10,5,29,8,4,0,54,22,0.0,0.5714285714285714
Rodion Judin,Harvey Chandler,7,0.2900080765729088,0.4001116311360017,41,17,243,100,100,37,567,250,6,2,49,19,4,0,68,35,0.0,0.8
Mark Joyce,Oshay Scott,7,0.8023816778034777,0.6513548646660542,649,331,4471,2245,2,1,11,6,11,7,349,175,11,6,11,6,0.0,1.0
Halim Hussain,Arsenii Korolev,7,0.5720392978025534,0.5330766223661046,22,11,120,58,3,0,15,3,23,14,78,44,6,2,15,3,0.0,0.8
Ashley Hugill,Neal Jones,7,0.8381631906470501,0.6742564252229473,255,112,1542,738,168,75,1110,529,26,17,305,148,9,5,58,31,0.0,0.8
Andrew Higginson,Logan Hall,7,0.7792359029381558,0.637608652621925,904,515,6257,3372,1,0,5,1,76,36,432,208,5,1,5,1,0.0,1.0
